month,year,hour,lat,long
8,1998,22,20.884,56.99377
8,1999,9,20.92243,56.88685
8,2000,11,20.86885,56.66468
8,2001,18,20.84918,56.94902
8,2001,21,21.01332,57.09173
8,2001,22,21.26852,57.31615
8,2002,4,20.93015,57.14505
8,2002,16,20.92558,57.12225
8,2002,20,21.08477,57.27598
8,2002,22,21.08453,57.29322
8,2003,0,21.05525,57.26902
8,2003,0,21.07652,57.29588
8,2003,2,21.0769,57.29693
8,2003,9,21.05525,57.25815
8,2003,11,21.06637,57.2648
8,2003,14,21.08908,57.27265
8,2003,16,21.09352,57.27558
8,2003,19,21.09807,57.28043
8,2003,22,21.08997,57.29492
8,2004,1,21.09905,57.26767
8,2004,5,20.545,56.67417
8,2004,19,20.55157,56.68308
8,2004,22,20.55088,56.68353
8,2005,0,20.54122,56.68055
8,2005,20,20.53877,56.67408
8,2005,22,20.5318,56.6687
8,2006,4,20.53217,56.67183
8,2006,15,20.53072,56.67097
8,2006,22,20.55037,56.6854
8,2006,22,20.545,56.67333
8,2007,11,21.04,57.315
8,2007,17,20.8825,57.35723
8,2007,23,20.79325,57.35065
8,2008,16,20.59517,56.83023
8,2008,18,20.47928,56.82898
8,2008,21,20.47928,56.75442
8,2008,22,20.47955,56.74435
8,2009,3,20.43822,56.70383
8,2009,15,20.33928,56.56445
8,2009,21,20.01585,56.55805
8,2009,21,20.02557,56.55827
8,2009,23,20.0136,56.55787
8,2010,10,20.097,56.62447
8,2010,19,20.15998,56.64625
8,2010,21,20.99782,57.29495
8,2010,22,20.9964,57.28787
8,2011,4,21.08787,56.94128
8,2011,9,20.51132,57.29287
8,2011,21,20.38612,56.93883
8,2011,22,20.05168,56.50583
8,2012,7,20.09742,56.62852
8,2012,11,20.16558,56.62803
8,2012,20,20.2454,56.51588
8,2012,21,20.01022,56.52188
8,2012,21,20.92257,57.13617
8,2012,22,20.25523,56.54143
8,2012,22,20.3953,56.58882
8,2013,0,20.4429,56.65422
8,2013,1,20.44538,56.65542
8,2013,3,20.59788,56.97882
8,2013,18,20.78617,57.14967
8,2013,20,21.27632,57.11877
8,2013,20,21.2921,57.178
8,2013,20,20.95935,56.9719
8,2013,21,20.27317,56.63413
8,2013,21,20.2926,56.64225
8,2013,21,21.26845,57.12872
8,2013,21,20.53333,57.3
8,2013,21,20.19867,56.80917
8,2013,21,20.7025,57.11117
8,2013,22,20.52783,57.4045
8,2013,22,20.21167,56.60467
8,2013,22,20.532,57.335
8,2013,23,20.76467,57.26967
8,2013,23,20.12617,56.56283
8,1965,22,20.78533,57.26867
8,1972,8,20.53,57.367
8,1974,21,20.61667,57.03333
8,1979,12,20.38333,56.76667
8,1985,22,20.564,56.6655
8,1993,1,21.25452,56.503
8,1994,12,21.28998,56.58092
8,1994,22,21.20007,56.7355
8,1995,0,21.01217,56.77957
8,1995,0,20.9393,56.9045
8,1995,0,20.89607,56.92607
8,1995,1,20.90623,56.94885
8,1995,13,20.12538,56.55335
8,1995,22,20.71282,57.12162
8,1996,4,20.72722,57.10742
8,1998,13,20.35648,56.54885
8,1999,9,20.35638,56.55142
8,1999,21,20.37153,56.51082
8,2000,5,20.37165,56.51017
8,2000,21,20.42087,56.50033
8,2000,23,20.40432,56.64205
8,2001,4,20.40702,56.65228
8,2001,19,20.41533,56.6655
8,2001,20,21.03712,57.2311
8,2001,20,20.9645,56.72033
8,2001,21,20.52596,56.79725
8,2001,21,20.03024,56.64801
8,2001,23,21.00633,57.32183
8,2002,13,20.13452,56.58977
8,2002,22,20.26653,56.51653
8,2003,1,20.3806,56.59342
8,2003,3,20.40138,56.63825
8,2003,14,20.53738,56.98917
8,2003,21,20.39561,56.63589
8,2003,22,21.10707,57.04363
8,2004,17,21.0597,57.27632
8,2004,22,21.05918,57.2762
8,2004,22,20.76578,57.28332
8,2005,1,20.51228,57.28327
8,2005,16,20.51182,57.28693
8,2005,19,20.38848,57.00298
8,2005,23,20.53812,56.66567
8,2006,4,20.59947,57.14294
8,2006,18,20.09977,56.70507
8,2006,22,20.23798,56.93035
8,2007,0,20.50483,56.83407
8,2007,10,20.4247,56.65013
8,2007,22,20.77045,57.08912
8,2008,2,20.59627,57.15917
8,2008,10,20.0992,56.59838
8,2008,21,20.24095,56.6424
8,2008,22,20.05132,56.59222
8,2009,1,21.04035,57.04358
8,2009,16,21.06733,57.26767
8,2009,20,-32.08333,21.33333
8,2009,21,53.4,18.45
8,2009,21,38.46667,-100.93333
8,2009,23,-87.03333,-148
8,2010,5,-87.03333,-148
8,2010,13,-87.03333,-148
8,2010,20,36.76667,-86.16667
8,2010,22,32.5,-101
8,2010,22,32.93333,-102.58333
8,2011,0,32.91722,-102.5
8,2011,8,32.98333,-102.56667
8,2011,12,52.26667,15.55
8,2011,19,-30.58333,125.21667
8,2011,20,20.81833,12.97333
8,2011,21,39.36667,-100.63333
8,2011,21,39.3,-102.83333
8,2011,22,39.27667,-102.88667
8,2012,0,49.75,14.41667
8,2012,5,39.53333,-100.56667
8,2012,16,35.28333,-112.86667
8,2012,20,32.4,-87
8,2012,21,32.68333,-102.61667
8,2012,21,32.54333,-102.705
8,2012,21,32.55,-102.39167
8,2012,21,32.71667,-102.65
8,2012,21,32.71667,-102.65
8,2012,21,32.70038,-102.67268
8,2012,22,32.71667,-102.65
8,2012,22,32.71667,-102.65
8,2012,22,32.71667,-102.65
8,2012,23,39.83333,-96.06667
8,2012,24,42.91667,-76.78333
8,2013,0,41.78333,-84.18333
8,2013,1,-24.55,-69.06667
8,2013,19,34.26889,-101.64722
8,2013,20,-19.36775,-66.96787
8,2013,21,60.5,57
8,2013,21,62.9,152.43333
8,2013,22,37.2375,-92.78694
8,2013,22,32.4,-102.58333
8,1970,9,30.55383,57.78417
8,1991,0,18.185,55.11
8,1995,10,18.70728,55.72135
8,1995,23,18.18233,55.50183
8,1998,21,18.18233,55.50183
8,1999,0,18.21432,55.71322
8,2000,9,18.44728,55.92163
8,2000,21,18.52632,55.93298
8,2000,23,18.86795,55.45073
8,2001,1,18.87253,55.47592
8,2001,10,18.88868,55.43785
8,2001,17,18.90015,55.59347
8,2001,21,18.94255,55.63143
8,2002,0,18.98645,55.58648
8,2002,19,18.99932,55.49522
8,2003,2,18.974,55.089
8,2003,13,18.65148,55.14188
8,2003,21,18.65388,55.1467
8,2003,21,18.89837,55.58187
8,2003,21,18.911,55.5569
8,2003,22,18.91123,55.55702
8,2003,23,33.7,-101.93333
8,2004,0,42.5,114
8,2004,20,38.77083,-101.79833
8,2004,22,39.53333,-103.33333
8,2005,8,34.125,-115.56333
8,2005,22,34.125,-115.56333
8,2006,1,35.765,140.41
8,2006,9,38.7,-100.35
8,2006,21,38.66667,-120.93333
8,2006,22,36.7,137.36667
8,2007,0,39.5,140.2
8,2007,11,18.508,53.98733
8,2007,18,18.5875,53.91417
8,2007,20,18.5695,53.91017
8,2008,1,18.58433,53.91367
8,2008,14,18.46617,53.83417
8,2008,20,18.415,53.98833
8,2008,22,18.2925,53.5675
8,2009,5,18.54167,53.99833
8,2009,20,18.56333,53.92667
8,2010,0,18.55,53.97
8,2010,9,18.55833,53.91333
8,2010,20,18.56167,53.97167
8,2010,21,18.49167,53.88167
8,2010,22,18.32883,53.886
8,2010,24,18.54908,53.9229
8,2011,0,18.4384,53.96892
8,2011,11,18.42322,53.60905
8,2011,20,18.53733,53.93312
8,2011,20,18.5475,53.8935
8,2011,21,18.55927,53.89155
8,2011,22,18.60453,53.88757
8,2012,0,18.1672,53.84555
8,2012,1,18.55287,53.98743
8,2012,2,18.55473,53.99687
8,2012,9,18.1074,53.8319
8,2012,18,18.12303,53.75478
8,2012,19,18.1413,53.91205
8,2012,20,18.14277,53.80753
8,2012,20,18.1501,53.80047
8,2012,21,18.1536,53.77487
8,2012,22,18.21335,53.84675
8,2013,1,18.041,53.69267
8,2013,9,18.34725,53.7477
8,2013,20,18.42062,54.05058
8,2013,21,18.42957,54.04127
8,2013,23,18.50755,53.99325
8,1978,3,18.54202,53.93747
8,1995,4,18.54588,53.93378
8,1998,1,18.54723,53.95703
8,1999,5,18.54777,53.95012
8,1999,20,18.55282,53.9355
8,2000,15,18.57452,53.8161
8,2000,23,18.59243,53.81247
8,2001,5,18.15317,53.84195
8,2001,22,18.15169,53.94822
8,2002,6,18.54864,53.9505
8,2002,21,18.54744,53.99428
8,2002,23,18.54747,53.99986
8,2003,3,18.20355,53.81112
8,2003,19,18.62618,53.91583
8,2003,20,18.6262,53.9156
8,2003,21,18.52173,53.80392
8,2003,22,18.55185,53.90912
8,2003,23,18.54353,53.97635
8,2004,21,18.19152,53.8129
8,2004,23,18.19028,53.80828
8,2005,1,18.19232,53.80368
8,2005,14,18.65415,53.92847
8,2005,19,18.18898,53.80485
8,2005,20,18.65213,53.92715
8,2005,21,18.24983,53.99637
8,2005,23,18.25095,53.99868
8,2006,4,18.25285,53.99867
8,2006,21,18.25373,53.99875
8,2006,21,18.25375,53.99863
8,2006,23,18.25438,53.99838
8,2006,23,18.25305,53.99552
8,2007,0,18.25423,53.998
8,2007,4,18.25465,53.99447
8,2007,17,18.25862,53.99213
8,2007,20,18.25873,53.9932
8,2007,21,18.25872,53.9932
8,2008,0,18.25868,53.99323
8,2008,12,18.25795,53.99355
8,2008,14,18.25795,53.99342
8,2008,19,18.25805,53.99318
8,2008,21,18.25813,53.99317
8,2009,0,18.25802,53.99347
8,2009,21,18.25818,53.99313
8,2009,21,18.25838,53.99282
8,2009,22,18.25875,53.99245
8,2009,22,18.25942,53.99298
8,2010,7,18.25883,53.99285
8,2010,14,18.25902,53.99177
8,2010,20,18.25932,53.99108
8,2010,20,18.25432,53.99733
8,2010,21,18.25435,53.99495
8,2010,22,18.25393,53.99697
8,2010,23,18.254,53.99872
8,2011,1,18.25387,53.99783
8,2011,7,18.25147,53.99885
8,2011,12,18.25145,53.99693
8,2011,20,18.2517,53.9981
8,2011,21,18.25222,53.99795
8,2011,21,18.25188,53.998
8,2011,22,18.25087,53.99695
8,2011,22,18.25072,53.99667
8,2011,23,18.25217,53.99737
8,2012,0,18.25398,53.99522
8,2012,6,18.25423,53.99485
8,2012,20,18.2552,53.99703
8,2012,21,18.25432,53.9955
8,2012,21,18.25895,53.99373
8,2012,22,18.25985,53.99282
8,2013,2,18.2611,53.99332
8,2013,20,18.26105,53.99233
8,2013,21,18.25928,53.99248
8,2013,22,18.2591,53.99205
8,2013,22,18.33633,53.3335
8,1972,1,18.604167,53.914667
8,1977,21,18.56667,53.83333
8,1985,2,18.55712,53.91382
8,1994,20,18.2525,53.998
8,1995,2,18.6066,53.96015
8,1997,0,18.54908,53.97798
8,1998,2,18.32333,53.38767
8,1998,15,18.60667,53.95117
8,1998,22,18.60417,53.96833
8,1999,2,18.36442,53.59686
8,1999,18,18.63578,53.90467
8,1999,20,18.54362,53.99125
8,2000,3,18.54717,53.9381
8,2000,23,18.22012,53.82097
8,2001,20,40.31667,126.91667
8,2001,21,39.76667,-76.66667
8,2001,22,41.05,-102.9
8,2002,15,-40.8,-67.48333
8,2002,22,33,-107.5
8,2002,22,-22.9,-69.35
8,2002,23,-25.16667,-69.28333
8,2003,0,32.5,-115.5
8,2003,6,22.78333,4.15
8,2003,18,35.51752,-116.17607
8,2003,21,32.48333,-111.56667
8,2003,21,41.23333,-104.98333
8,2003,23,35.37333,-116.125
8,2003,23,35.34443,-116.11485
8,2003,23,-31.88333,141.2
8,2003,23,34.53333,-101.18333
8,2004,21,54.3,48.4
8,2005,9,-33.85,18.95
8,2005,19,31,11.66667
8,2006,2,30.91667,11.78333
8,2006,22,30.9,11.78333
8,2007,1,30.96667,11.61667
8,2007,5,18.31667,73.91667
8,2007,11,28.5,25.5
8,2007,19,49.25,-111.86667
8,2007,20,63.91667,-139.33333
8,2007,21,33.43333,-101.75
8,2008,0,-30.25,126.33333
8,2008,18,-30.48333,126.25
8,2008,21,-30.3,126.03333
8,2008,23,-30.36667,126.18333
8,2009,1,-30.16667,126.40433
8,2009,19,-30.16,126.38667
8,2009,20,-30.2,126.5
8,2009,22,-30.16283,126.40833
8,2009,23,-30.15,126.42833
8,2010,9,-30.16333,126.4085
8,2010,18,-30.16867,126.28717
8,2010,20,-30.12417,126.4515
8,2010,20,-30.18333,126.36667
8,2010,20,-30.0275,126.27017
8,2010,21,-30.03183,126.27283
8,2010,22,-30.01283,126.25783
8,2010,22,-30.10233,126.3515
8,2010,23,-30.10517,126.35
8,2011,4,-30.1135,126.25117
8,2011,16,-30.11833,126.24767
8,2011,20,-30.1065,126.26267
8,2011,21,-30.10867,126.26033
8,2011,21,-30.1055,126.2555
8,2011,21,-30.17917,126.40056
8,2011,23,-30.17361,126.43444
8,2012,0,-30.16028,126.34833
8,2012,2,33.11861,-102.74056
8,2012,9,55,35
8,2012,21,34.65,-91.58333
8,2013,10,26.68333,-11.73333
8,2013,20,39.83333,-99.01667
8,2013,20,37.13333,-88.4
8,2013,21,34,-83.16667
8,2013,22,36.41667,-80
8,1991,3,35.98333,-85.85
8,1995,2,40.95465,-118.49693
8,1997,21,33.58333,-102.16667
8,1998,21,-31.1,138.26667
8,1999,20,32.71667,-100.91667
8,1999,22,32.15833,-111.11333
8,2000,1,33.7,-83.7
8,2001,0,-29.05,-51.43333
8,2001,6,23.63333,-103.66667
8,2001,15,32.18333,-97.8
8,2001,21,41.38333,-123.5
8,2001,22,34.03333,-95.58333
8,2002,15,55.4295,55.78727
8,2002,23,41.65,-86.21667
8,2003,4,-84,168
8,2003,17,-84,168
8,2003,21,-84,168
8,2003,23,-84,168
8,2004,11,-84,168
8,2004,18,-84,168
8,2004,21,-84,168
8,2005,0,-84,168
8,2005,20,-84,168
8,2005,23,-84,168
8,2006,14,-84,168
8,2006,22,-84,168
8,2007,11,-84,168
8,2007,18,-84,168
8,2007,21,-84,168
8,2007,22,-84,168
8,2008,20,-84,168
8,2008,20,-84,168
8,2008,23,-84,168
8,2009,2,-84,168
8,2009,5,-84,168
8,2009,18,-84,168
8,2009,20,-84,168
8,2009,21,-84,168
8,2009,21,-84,168
8,2010,0,-84,168
8,2010,2,-84,168
8,2010,12,-84,168
8,2010,16,-84,168
8,2010,21,-84,168
8,2010,21,-84,168
8,2010,22,-84,168
8,2011,4,-84,168
8,2011,8,-84,168
8,2011,19,-84,168
8,2011,20,-84,168
8,2011,22,-84,168
8,2011,22,-84,168
8,2011,23,-84,168
8,2012,0,-84,168
8,2012,20,-84,168
8,2012,20,-84,168
8,2012,21,-84,168
8,2012,21,-84,168
8,2012,22,-84,168
8,2013,4,-84,168
8,2013,19,-84,168
8,2013,21,-84,168
8,2013,21,-84,168
8,2013,22,-84,168
8,1966,17,-84,168
8,1975,22,-84,168
8,1978,1,-84,168
8,1980,16,-84,168
8,1981,21,-84,168
8,1992,23,-84,168
8,1997,16,-84,168
8,1998,4,-84,168
8,1999,22,-84,168
8,2000,5,-84,168
8,2000,23,-84,168
8,2001,15,-84,168
8,2001,19,-84,168
8,2001,23,-84,168
8,2002,13,-84,168
8,2002,21,-84,168
8,2002,22,-84,168
8,2002,23,-84,168
8,2003,1,-84,168
8,2003,12,-84,168
8,2003,13,-84,168
8,2003,18,-84,168
8,2003,20,-84,168
8,2003,21,-84,168
8,2003,22,-84,168
8,2003,22,-84,168
8,2003,22,-84,168
8,2003,23,-84,168
8,2003,23,-84,168
8,2003,23,-84,168
8,2003,23,-84,168
8,2003,23,-84,168
8,2003,23,-84,168
8,2004,4,-84,168
8,2004,14,-84,168
8,2004,20,-84,168
8,2004,21,-84,168
8,2004,22,-84,168
8,2005,20,-84,168
8,2005,22,-84,168
8,2006,11,-84,168
8,2007,1,-84,168
8,2007,20,-84,168
8,2007,21,-84,168
8,2007,22,-84,168
8,2007,23,-84,168
8,2008,18,-84,168
8,2008,21,-84,168
8,2008,22,-84,168
8,2008,23,-84,168
8,2009,4,-84,168
8,2009,15,-84,168
8,2009,22,-84,168
8,2009,23,-84,168
8,2010,2,-84,168
8,2010,11,-84,168
8,2010,20,-84,168
8,2010,21,-84,168
8,2011,1,-84,168
8,2011,5,-84,168
8,2011,20,-84,168
8,2011,20,-84,168
8,2011,21,-84,168
8,2011,21,-84,168
8,2011,23,-84,168
8,2012,0,-84,168
8,2012,17,-84,168
8,2012,21,-84,168
8,2012,21,-84,168
8,2012,22,-84,168
8,2012,23,-84,168
8,2013,0,-84,168
8,2013,3,-84,168
8,2013,15,-84,168
8,2013,19,-84,168
8,2013,20,-84,168
8,2013,21,-84,168
8,2013,21,-84,168
8,2013,21,-84,168
8,2013,22,-84,168
8,2013,22,-84,168
8,1974,13,-84,168
8,1991,20,-84,168
8,1995,21,-84,168
8,1997,22,-84,168
8,1997,23,-84,168
8,1999,20,-84,168
8,1999,22,-84,168
8,2000,20,-84,168
8,2000,22,-84,168
8,2002,14,-84,168
8,2002,21,-84,168
8,2002,23,-84,168
8,2003,0,-84,168
8,2003,0,-84,168
8,2003,1,-84,168
8,2003,5,-84,168
8,2003,19,-84,168
8,2003,20,-84,168
8,2003,21,-84,168
8,2003,22,-84,168
8,2003,22,-84,168
8,2003,23,-84,168
8,2004,6,-84,168
8,2004,15,-84,168
8,2004,19,-84,168
8,2004,20,-84,168
8,2004,20,-84,168
8,2004,20,-84,168
8,2004,20,-84,168
8,2004,20,-84,168
8,2004,21,-84,168
8,2004,21,-84,168
8,2004,21,-84,168
8,2004,21,-84,168
8,2004,21,-84,168
8,2004,21,-84,168
8,2004,21,-84,168
8,2004,21,-84,168
8,2004,21,-84,168
8,2005,19,-84,168
8,2005,22,-84,168
8,2006,19,-84,168
8,2006,21,-84,168
8,2007,11,-84,168
8,2007,15,-84,168
8,2007,20,-84,168
8,2008,0,-84,168
8,2008,1,-84,168
8,2008,1,-84,168
8,2008,2,-84,168
8,2008,16,-84,168
8,2008,20,-84,168
8,2008,22,-84,168
8,2008,22,-84,168
8,2009,0,-84,168
8,2009,5,-84,168
8,2009,20,-84,168
8,2009,23,-84,168
8,2010,19,-84,168
8,2010,22,-84,168
8,2011,0,-84,168
8,2011,10,-84,168
8,2011,20,-84,168
8,2011,21,-84,168
8,2011,21,-84,168
8,2011,21,-84,168
8,2011,22,-84,168
8,2012,1,-84,168
8,2012,6,-84,168
8,2012,17,-84,168
8,2012,20,-84,168
8,2012,21,-84,168
8,2012,21,-84,168
8,2012,23,-84,168
8,2013,4,-84,168
8,2013,12,-84,168
8,2013,18,-84,168
8,2013,20,-84,168
8,2013,20,-84,168
8,2013,20,-84,168
8,2013,21,-84,168
8,2013,21,-84,168
8,2013,21,-84,168
8,2013,21,-84,168
8,2013,22,-84,168
8,2013,22,-84,168
8,2013,22,-84,168
8,2013,23,-84,168
8,1967,17,-84,168
8,1973,22,-84,168
8,1997,2,-84,168
8,1997,21,-84,168
8,1998,0,-84,168
8,1998,17,-84,168
8,1999,21,-84,168
8,1999,22,-84,168
8,2000,7,-84,168
8,2000,14,-84,168
8,2000,21,-84,168
8,2000,22,-84,168
8,2000,23,-84,168
8,2001,9,-84,168
8,2001,18,-84,168
8,2002,2,-84,168
8,2002,13,-84,168
8,2002,21,-84,168
8,2002,22,-84,168
8,2002,22,-84,168
8,2003,0,-84,168
8,2003,12,-84,168
8,2003,16,-84,168
8,2003,21,-84,168
8,2003,23,-84,168
8,2003,23,-84,168
8,2003,23,-84,168
8,2004,4,-84,168
8,2004,15,-84,168
8,2004,22,-84,168
8,2005,16,-84,168
8,2005,23,-84,168
8,2006,0,-84,168
8,2006,10,-84,168
8,2006,22,-84,168
8,2007,8,-84,168
8,2007,21,-84,168
8,2007,22,-84,168
8,2007,23,-84,168
8,2008,1,-84,168
8,2008,21,-84,168
8,2008,22,-84,168
8,2008,22,-84,168
8,2008,22,-84,168
8,2008,22,-84,168
8,2008,22,-84,168
8,2009,4,-84,168
8,2009,5,-84,168
8,2009,23,-84,168
8,2010,0,-84,168
8,2010,2,-84,168
8,2010,19,-84,168
8,2010,21,-84,168
8,2010,22,-84,168
8,2011,1,-84,168
8,2011,13,-84,168
8,2011,20,-84,168
8,2011,21,-84,168
8,2011,23,-84,168
8,2012,1,-84,168
8,2012,3,-84,168
8,2012,9,-84,168
8,2012,21,-84,168
8,2012,21,-84,168
8,2012,22,-84,168
8,2012,23,-84,168
8,2013,0,-84,168
8,2013,3,-84,168
8,2013,4,-84,168
8,2013,10,-84,168
8,2013,21,-84,168
8,2013,21,-84,168
8,2013,21,-84,168
8,2013,21,-84,168
8,2013,22,-84,168
8,2013,22,-84,168
8,2013,22,-84,168
8,2013,23,-84,168
8,2013,23,-84,168
8,1964,9,-84,168
8,1977,20,-84,168
8,1993,20,-84,168
8,1994,23,-84,168
8,1995,2,-84,168
8,1995,21,-84,168
8,1999,2,-84,168
8,1999,21,-84,168
8,2000,9,-84,168
8,2000,19,-84,168
8,2000,20,-84,168
8,2000,22,-84,168
8,2000,23,-84,168
8,2001,1,-84,168
8,2001,16,-84,168
8,2001,23,-84,168
8,2002,1,-84,168
8,2002,18,-84,168
8,2002,22,-84,168
8,2002,23,-84,168
8,2003,14,-84,168
8,2003,20,-84,168
8,2003,22,-84,168
8,2004,4,-84,168
8,2004,21,-84,168
8,2005,3,-84,168
8,2005,11,-84,168
8,2005,18,-84,168
8,2005,23,-84,168
8,2006,3,-84,168
8,2006,19,-84,168
8,2006,22,-84,168
8,2006,23,-84,168
8,2006,23,-84,168
8,2007,0,-84,168
8,2007,3,-84,168
8,2007,20,-84,168
8,2007,21,-84,168
8,2007,22,-84,168
8,2008,3,-84,168
8,2008,18,-84,168
8,2008,19,-84,168
8,2008,21,-84,168
8,2008,21,-84,168
8,2008,22,-84,168
8,2008,23,-84,168
8,2009,3,-84,168
8,2009,21,-84,168
8,2009,23,-84,168
8,2010,7,-84,168
8,2010,20,-84,168
8,2010,21,-84,168
8,2010,22,-84,168
8,2010,23,-84,168
8,2011,0,-84,168
8,2011,3,-84,168
8,2011,20,-84,168
8,2011,22,-84,168
8,2011,22,-84,168
8,2012,0,-84,168
8,2012,5,-84,168
8,2012,14,-84,168
8,2012,20,-84,168
8,2012,21,-84,168
8,2012,21,-84,168
8,2012,21,-84,168
8,2012,22,-84,168
8,2012,22,-84,168
8,2012,22,-84,168
8,2012,23,-84,168
8,2012,23,-84,168
8,2013,0,-84,168
8,2013,4,-84,168
8,2013,11,-84,168
8,2013,20,-84,168
8,2013,21,-84,168
8,2013,21,-84,168
8,2013,22,-84,168
8,2013,22,-84,168
8,2013,22,-84,168
8,1961,21,-84,168
8,1967,1,-84,168
8,1973,20,-84,168
8,1978,14,-84,168
8,1982,20,-84,168
8,1988,23,-84,168
8,1992,23,-84,168
8,1995,18,-84,168
8,1996,0,-84,168
8,1998,9,-84,168
8,1999,1,-84,168
8,1999,17,-84,168
8,2000,1,-84,168
8,2000,21,-84,168
8,2000,22,-84,168
8,2000,23,-84,168
8,2001,3,-84,168
8,2001,3,-84,168
8,2001,16,-84,168
8,2001,22,-84,168
8,2002,18,-84,168
8,2002,22,-84,168
8,2002,23,-84,168
8,2003,23,-84,168
8,2003,23,-84,168
8,2004,0,-84,168
8,2004,7,-84,168
8,2004,22,-84,168
8,2004,22,-84,168
8,2005,1,-84,168
8,2005,21,-84,168
8,2005,22,-84,168
8,2005,22,-84,168
8,2005,23,-84,168
8,2006,1,-84,168
8,2006,4,-84,168
8,2006,13,-84,168
8,2006,17,-84,168
8,2006,20,-84,168
8,2006,22,-84,168
8,2007,13,-84,168
8,2007,21,-84,168
8,2007,22,-84,168
8,2008,5,-84,168
8,2008,10,-84,168
8,2008,19,-84,168
8,2008,21,-84,168
8,2008,22,-84,168
8,2009,0,-84,168
8,2009,10,-84,168
8,2009,17,-84,168
8,2009,20,-84,168
8,2009,22,-84,168
8,2009,23,-84,168
8,2010,3,-84,168
8,2010,15,-84,168
8,2010,22,-84,168
8,2010,23,-84,168
8,2011,5,-84,168
8,2011,20,-84,168
8,2011,21,-84,168
8,2011,21,-84,168
8,2011,23,-84,168
8,2012,2,-84,168
8,2012,5,-84,168
8,2012,17,-84,168
8,2012,22,-84,168
8,2012,22,-84,168
8,2012,22,-84,168
8,2012,23,-84,168
8,2012,23,-84,168
8,2013,0,-84,168
8,2013,5,-84,168
8,2013,19,-84,168
8,2013,21,-84,168
8,2013,21,-84,168
8,2013,22,-84,168
8,2013,22,-84,168
8,2013,22,-84,168
8,2013,23,-84,168
8,1965,1,-84,168
8,1986,2,-84,168
8,1995,4,-84,168
8,1995,21,-84,168
8,1997,5,-84,168
8,1999,1,-84,168
8,1999,16,-84,168
8,2000,0,-84,168
8,2000,21,-84,168
8,2001,3,-84,168
8,2001,22,-84,168
8,2001,23,-84,168
8,2002,4,-84,168
8,2002,18,-84,168
8,2002,21,-84,168
8,2002,21,-84,168
8,2002,22,-84,168
8,2002,23,-84,168
8,2003,1,-84,168
8,2003,8,-84,168
8,2003,18,-84,168
8,2003,22,-84,168
8,2004,2,-84,168
8,2004,20,-84,168
8,2004,22,-84,168
8,2005,0,-84,168
8,2005,6,-84,168
8,2005,12,-84,168
8,2005,17,-84,168
8,2005,21,-84,168
8,2005,23,-84,168
8,2006,0,-84,168
8,2006,4,-84,168
8,2006,17,-84,168
8,2006,20,-84,168
8,2006,22,-84,168
8,2007,22,-84,168
8,2008,21,-84,168
8,2008,21,-84,168
8,2009,0,-84,168
8,2009,6,-84,168
8,2009,21,-84,168
8,2010,0,-84,168
8,2010,1,-84,168
8,2010,5,-84,168
8,2010,18,-84,168
8,2010,21,-84,168
8,2010,22,-84,168
8,2010,22,-84,168
8,2011,0,-84,168
8,2011,5,-84,168
8,2011,20,-84,168
8,2011,21,-84,168
8,2011,21,-84,168
8,2011,22,-84,168
8,2011,23,-84,168
8,2012,0,-84,168
8,2012,0,-84,168
8,2012,4,-84,168
8,2012,10,-84,168
8,2012,18,-84,168
8,2012,20,-84,168
8,2012,21,-84,168
8,2012,21,-84,168
8,2012,21,-84,168
8,2012,21,-84,168
8,2012,22,-84,168
8,2012,22,-84,168
8,2012,22,-84,168
8,2012,23,-84,168
8,2013,15,-84,168
8,2013,21,-84,168
8,2013,21,-84,168
8,2013,21,-84,168
8,2013,22,-84,168
8,2013,22,-84,168
8,2013,22,-84,168
8,2013,23,-84,168
8,2013,23,-84,168
8,1965,13,-84,168
8,1974,20,-84,168
8,1977,21,-84,168
8,1984,21,-84,168
8,1994,17,-84,168
8,1994,22,-84,168
8,1995,0,-84,168
8,1996,23,-84,168
8,1998,0,-84,168
8,1998,19,-84,168
8,1999,2,-84,168
8,1999,17,-84,168
8,1999,23,-84,168
8,2000,21,-84,168
8,2001,3,-84,168
8,2001,22,-84,168
8,2001,23,-84,168
8,2002,12,-84,168
8,2002,21,-84,168
8,2002,22,-84,168
8,2002,23,-84,168
8,2003,0,-84,168
8,2003,1,-84,168
8,2003,21,-84,168
8,2003,22,-84,168
8,2003,22,-84,168
8,2004,0,-84,168
8,2004,3,-84,168
8,2004,4,-84,168
8,2004,18,-84,168
8,2005,0,-84,168
8,2005,3,-84,168
8,2005,18,-84,168
8,2006,5,-84,168
8,2006,23,-84,168
8,2007,7,-84,168
8,2007,21,-84,168
8,2007,23,-84,168
8,2007,23,-84,168
8,2008,15,-84,168
8,2008,21,-84,168
8,2008,21,-84,168
8,2008,22,-84,168
8,2008,23,-84,168
8,2009,0,-84,168
8,2009,21,-84,168
8,2009,22,-84,168
8,2009,23,-84,168
8,2010,3,-84,168
8,2010,20,-84,168
8,2010,20,-84,168
8,2010,21,-84,168
8,2010,22,-84,168
8,2010,23,-84,168
8,2011,1,-84,168
8,2011,10,-84,168
8,2011,21,-84,168
8,2012,0,-84,168
8,2012,3,-84,168
8,2012,7,-84,168
8,2012,14,-84,168
8,2012,20,-84,168
8,2012,20,-84,168
8,2012,21,-84,168
8,2012,21,-84,168
